Ticker,Timestamp,Headline,Source,URL
RDHL,2023-04-17 07:39,Benign Growth For RedHill Biopharma Ltd. (NASDAQ:RDHL) Underpins Stock's 41% Plummet,Simply Wall St.,https://finance.yahoo.com/news/benign-growth-redhill-biopharma-ltd-113930392.html
RDHL,2023-04-28 07:00,RedHill Biopharma Announces Q4/22 & Full-Year 2022 Results and Operational Highlights,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-announces-q4-22-110000202.html
RDHL,2023-05-01 07:00,RedHill's RHB-102 (BEKINDA®) and Opaganib Granted New Patents in Oncology Setting,PR Newswire,https://finance.yahoo.com/news/redhills-rhb-102-bekinda-opaganib-110000092.html
RDHL,2023-05-09 07:00,RedHill Publishes New Talicia® Data on Generic Non-Bioequivalence in AP&T and Presents New Dosing Data at Digestive Disease Week,PR Newswire,https://finance.yahoo.com/news/redhill-publishes-talicia-data-generic-110000471.html
RDHL,2023-05-15 18:17,RedHill Biopharma Receives NASDAQ Notification Regarding Minimum Market Value of Publicly Held Shares Deficiency,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-receives-nasdaq-notification-221700231.html
RDHL,2023-05-22 07:00,RedHill Provides R&D Update,PR Newswire,https://finance.yahoo.com/news/redhill-provides-r-d-110000003.html
RDHL,2023-06-12 08:00,RedHill Biopharma Announces Q1/2023 Financial Results and Operational Highlights,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-announces-q1-2023-120000753.html
RDHL,2023-07-21 07:00,RedHill Announces Additional U.S. Government Funding for Opaganib Nuclear Countermeasure Development,PR Newswire,https://finance.yahoo.com/news/redhill-announces-additional-u-government-110000212.html
RDHL,2023-07-21 09:33,RedHill Biopharma Announces Registered Direct Offering and Warrant Exercise for $3.8 Million Gross Proceeds,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-announces-registered-direct-133300784.html
RDHL,2023-07-25 15:58,RedHill Biopharma Announces Closing of $3.8 Million Registered Direct Offering and Warrant Exercise,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-announces-closing-3-195800611.html
RDHL,2023-07-31 07:00,RedHill's RHB-107 Included in U.S. Government-Supported COVID-19 Platform Trial and Cleared for Initiation by FDA,PR Newswire,https://finance.yahoo.com/news/redhills-rhb-107-included-u-110000725.html
RDHL,2023-08-01 07:00,RedHill Biopharma Announces Talicia Approved in the United Arab Emirates and First Commercial Order Outside the U.S.,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-announces-talicia-approved-110000468.html
RDHL,2023-08-17 07:00,RedHill Biopharma Provides H1/23 Financial Results and Operational Highlights,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-provides-h1-23-110000238.html
RDHL,2023-09-05 07:00,RedHill Announces New USPTO Notice of Patent Allowance for Opaganib and EU Patent Grant for RHB-102 (BEKINDA®),PR Newswire,https://finance.yahoo.com/news/redhill-announces-uspto-notice-patent-110000944.html
RDHL,2023-09-18 07:00,RedHill Announces FDA sNDA Approval for Talicia®,PR Newswire,https://finance.yahoo.com/news/redhill-announces-fda-snda-approval-110000396.html
RDHL,2023-09-22 16:15,RedHill Biopharma Announces Receipt of Nasdaq Notification Regarding Minimum Bid Price Deficiency,PR Newswire,https://finance.yahoo.com/news/redhill-biopharma-announces-receipt-nasdaq-201500822.html
RDHL,2023-10-03 07:00,RedHill and U.S. Army Announce Opaganib's Ebola Virus Disease Survival Benefit in U.S. Army-Funded In-Vivo Study,PR Newswire,https://www.prnewswire.com/news-releases/redhill-and-us-army-announce-opaganibs-ebola-virus-disease-survival-benefit-in-us-army-funded-in-vivo-study-301945555.html
RDHL,2023-11-14 08:00,RedHill Biopharma Announces the Transfer of its Listing to The Nasdaq Capital Market,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-the-transfer-of-its-listing-to-the-nasdaq-capital-market-301987500.html
RDHL,2023-11-27 07:00,RedHill Biopharma Announces FDA Grant of 5-Year U.S. Market Exclusivity for Talicia with IP Protection Running to 2034,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-fda-grant-of-5-year-us-market-exclusivity-for-talicia-with-ip-protection-running-to-2034-301997828.html
RDHL,2023-11-27 13:41,5 Investors Betting Big on RedHill Biopharma (RDHL) Stock,InvestorPlace,https://investorplace.com/2023/11/5-investors-betting-big-on-redhill-biopharma-rdhl-stock/
RDHL,2023-11-30 09:08,Why Is Redhill Biopharma (RDHL) Stock Down 27% Today?,InvestorPlace,https://investorplace.com/2023/11/why-is-redhill-biopharma-rdhl-stock-down-27-today/
RDHL,2023-12-03 13:11,5 Most Volatile Stocks Under $5 For Day Trading,Insider Monkey,https://www.insidermonkey.com/blog/5-most-volatile-stocks-under-5-for-day-trading-2-1231471/
RDHL,2023-12-04 07:00,"RedHill Announces New, Non-Dilutive External Funding of Entire RHB-107 COVID-19 300-Patient Phase 2 Study",PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-new-non-dilutive-external-funding-of-entire-rhb-107-covid-19-300-patient-phase-2-study-302004420.html
RDHL,2023-12-12 07:00,RedHill Biopharma Regains Compliance with Nasdaq Minimum Bid Price Requirement,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-regains-compliance-with-nasdaq-minimum-bid-price-requirement-302012391.html
RDHL,2023-12-20 08:45,RedHill and U.S. Army Announce Opaganib and RHB-107 Combinations with Remdesivir Show Distinct Synergistic Effect Against Ebola,PR Newswire,https://www.prnewswire.com/news-releases/redhill-and-us-army-announce-opaganib-and-rhb-107-combinations-with-remdesivir-show-distinct-synergistic-effect-against-ebola-302020104.html
RDHL,2024-01-25 06:00,RedHill Announces New USPTO Patent Grant for Talicia for H. pylori Treatment Through 2042,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-new-uspto-patent-grant-for-talicia-for-h-pylori-treatment-through-2042-302044556.html
RDHL,2024-01-25 09:05,RedHill Biopharma Announces $8 Million Registered Direct Offering,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-8-million-registered-direct-offering-302044755.html
RDHL,2024-01-26 12:46,RedHill Biopharma Announces Closing of $8 Million Registered Direct Offering,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-closing-of-8-million-registered-direct-offering-302045836.html
RDHL,2024-02-20 07:00,RedHill's Opaganib Protects Against Radiation-Induced Lung Inflammation and Fibrosis - New Publication,PR Newswire,https://www.prnewswire.com/news-releases/redhills-opaganib-protects-against-radiation-induced-lung-inflammation-and-fibrosis--new-publication-302065891.html
RDHL,2024-03-05 07:00,RedHill's Opaganib Selected for Evaluation by BARDA and NIH Countermeasures Programs,PR Newswire,https://www.prnewswire.com/news-releases/redhills-opaganib-selected-for-evaluation-by-barda-and-nih-countermeasures-programs-302079686.html
RDHL,2024-03-11 07:00,RedHill Announces New USPTO Patent Covering Talicia Through 2034,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-new-uspto-patent-covering-talicia-through-2034-302085225.html
RDHL,2024-04-02 07:00,RedHill Biopharma Announces $1.25 Million Registered Direct Offering at a Premium to Market Price,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-1-25-million-registered-direct-offering-at-a-premium-to-market-price-302105607.html
RDHL,2024-04-08 09:23,RedHill Biopharma Announces Full-Year 2023 Results and Operational Highlights,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-full-year-2023-results-and-operational-highlights-302110455.html
RDHL,2024-04-24 07:00,RedHill Announces First Patient Enrolled in U.S. Government-Supported COVID-19 Study,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-first-patient-enrolled-in-us-government-supported-covid-19-study-302126003.html
RDHL,2024-05-06 07:00,RedHill Announces New Opaganib Chinese Patent Against Ebola Virus Valid Through 2035,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-new-opaganib-chinese-patent-against-ebola-virus-valid-through-2035-302136648.html
RDHL,2024-05-06 07:43,Redhill Biopharma Awarded China Patent for Investigational Ebola Drug Opaganib,MT Newswires,https://finance.yahoo.com/news/redhill-biopharma-awarded-china-patent-114339949.html
RDHL,2024-06-03 07:00,"RedHill Announces a New Patent Covering Opaganib in Combination with Immune Checkpoint Inhibitors, Valid Through 2040",PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-a-new-patent-covering-opaganib-in-combination-with-immune-checkpoint-inhibitors-valid-through-2040-302161731.html
RDHL,2024-07-09 08:00,RedHill Biopharma Terminates License Agreement for Aemcolo,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-terminates-license-agreement-for-aemcolo-302191969.html
RDHL,2024-07-22 07:00,"RedHill Biopharma Strengthens Cash Balance, Settles Obligations and Removes Talicia Lien",PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-strengthens-cash-balance-settles-obligations-and-removes-talicia-lien-302202563.html
RDHL,2024-08-01 07:00,Newly Published Positive Phase 3 Data Demonstrates 64% Increased Efficacy with RedHill's RHB-104 in Crohn's Disease,PR Newswire,https://www.prnewswire.com/news-releases/newly-published-positive-phase-3-data-demonstrates-64-increased-efficacy-with-redhills-rhb-104-in-crohns-disease-302212188.html
RDHL,2024-08-16 07:00,RedHill Biopharma Announces Plan to Implement ADS Ratio Change,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-plan-to-implement-ads-ratio-change-302224274.html
RDHL,2024-08-19 07:00,RedHill Announces Positive Obesity and Diabetes Results with Opaganib,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-positive-obesity-and-diabetes-results-with-opaganib-302225187.html
RDHL,2024-08-19 07:56,Upcoming Stock Splits This Week (August 19 to August 23)  Stay Invested,TipRanks,https://finance.yahoo.com/news/upcoming-stock-splits-week-august-115633989.html
RDHL,2024-08-21 07:00,Talicia Launched in the United Arab Emirates,PR Newswire,https://www.prnewswire.com/news-releases/talicia-launched-in-the-united-arab-emirates-302227318.html
RDHL,2024-08-26 07:00,"RedHill's Opaganib Granted Orphan Drug Designation by the FDA for Childhood Cancer, Neuroblastoma",PR Newswire,https://www.prnewswire.com/news-releases/redhills-opaganib-granted-orphan-drug-designation-by-the-fda-for-childhood-cancer-neuroblastoma-302230324.html
RDHL,2024-08-29 07:00,RedHill Biopharma Announces First Half 2024 Business Highlights,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-first-half-2024-business-highlights-302233927.html
RDHL,2024-09-03 07:00,New Peer-Reviewed Publication of Opaganib Phase 2/3 Data Shows 62% Reduction in COVID-19 Mortality,PR Newswire,https://www.prnewswire.com/news-releases/new-peer-reviewed-publication-of-opaganib-phase-23-data-shows-62-reduction-in-covid-19-mortality-302236498.html
RDHL,2024-09-05 07:00,RedHill Biopharma Regains Compliance with Nasdaq Minimum Bid Price Requirement,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-regains-compliance-with-nasdaq-minimum-bid-price-requirement-302239249.html
RDHL,2024-09-09 07:00,RedHill's Talicia Listed as First-Line Choice for H. pylori in New American College of Gastroenterology Guidelines,PR Newswire,https://www.prnewswire.com/news-releases/redhills-talicia-listed-as-first-line-choice-for-h-pylori-in-new-american-college-of-gastroenterology-guidelines-302241849.html
RDHL,2024-09-30 07:00,"RedHill Announces New U.S. Coronavirus Patent for Opaganib, Valid Through 2041",PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-new-us-coronavirus-patent-for-opaganib-valid-through-2041-302262422.html
RDHL,2024-10-01 07:00,RedHill and Medi-Cal Deal Maintains Talicia Reimbursement Without Prior Authorization for 15 Million Californians,PR Newswire,https://www.prnewswire.com/news-releases/redhill-and-medi-cal-deal-maintains-talicia-reimbursement-without-prior-authorization-for-15-million-californians-302263764.html
RDHL,2024-10-01 07:27,RedHill Biopharma Secures Opaganib COVID-19 Patent,TipRanks,https://finance.yahoo.com/news/redhill-biopharma-secures-opaganib-covid-112757494.html
RDHL,2024-10-14 07:00,RedHill Biopharma Secures U.S. Government Funding through BARDA to Advance Opaganib for Ebola Treatment,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-secures-us-government-funding-through-barda-to-advance-opaganib-for-ebola-treatment-302275029.html
RDHL,2024-10-22 07:00,RedHill Announces Collaboration with a Leading U.S. Academic Medical Center to Develop Opaganib as a Countermeasure Against Phosgene Inhalation Injury,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-collaboration-with-a-leading-us-academic-medical-center-to-develop-opaganib-as-a-countermeasure-against-phosgene-inhalation-injury-302282899.html
RDHL,2024-10-23 07:29,RedHill Biopharma and Duke Collaborate on Opaganib Development,TipRanks,https://finance.yahoo.com/news/redhill-biopharma-duke-collaborate-opaganib-112913205.html
RDHL,2024-10-28 07:00,RedHill Selected to Present Opaganib at Conference Organized by U.S. Government's JPEO-CBRND,PR Newswire,https://www.prnewswire.com/news-releases/redhill-selected-to-present-opaganib-at-conference-organized-by-us-governments-jpeo-cbrnd-302288480.html
RDHL,2024-11-04 07:30,"Actinium Pharmaceuticals Appoints Accomplished Biopharma Industry Executive June Almenoff, M.D., Ph.D. to its Board of Directors",PR Newswire,https://www.prnewswire.com/news-releases/actinium-pharmaceuticals-appoints-accomplished-biopharma-industry-executive-june-almenoff-md-phd-to-its-board-of-directors-302295025.html
RDHL,2024-12-02 07:00,RedHill Biopharma Awarded Judgment of Approximately $8 Million Plus Costs by New York Supreme Court,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-awarded-judgment-of-approximately-8-million-plus-costs-by-new-york-supreme-court-302319564.html
RDHL,2024-12-03 07:18,RedHill Biopharma awarded judgement of approx $8M by NY Supreme Court,TipRanks,https://finance.yahoo.com/news/redhill-biopharma-awarded-judgement-approx-121828723.html
RDHL,2024-12-10 07:00,Radioprotective Activity of RedHill's Opaganib for GI-ARS Confirmed in New RNCP/NIAID Study - Discussions Ongoing with U.S. Government on Advanced Development,PR Newswire,https://www.prnewswire.com/news-releases/radioprotective-activity-of-redhills-opaganib-for-gi-ars-confirmed-in-new-rncpniaid-study---discussions-ongoing-with-us-government-on-advanced-development-302327260.html
RDHL,2025-01-21 07:00,"RedHill's Talicia Adds 8 Million Lives With Coverage by Humana's Part D Plan. Also, New Data Supporting Simplified Three-Times Daily Talicia Dosing Published",PR Newswire,https://www.prnewswire.com/news-releases/redhills-talicia-adds-8-million-lives-with-coverage-by-humanas-part-d-plan-also-new-data-supporting-simplified-three-times-daily-talicia-dosing-published-302356078.html
RDHL,2025-02-04 07:00,RedHill Announces Initiation of Phase 2 Study of Opaganib and Darolutamide in Advanced Prostate Cancer,PR Newswire,https://www.prnewswire.com/news-releases/redhill-announces-initiation-of-phase-2-study-of-opaganib-and-darolutamide-in-advanced-prostate-cancer-302367315.html
RDHL,2025-02-05 06:45,RedHill Biopharma launches trial of combination therapy for prostate cancer,Clinical Trials Arena,https://finance.yahoo.com/m/c21e635e-60a2-3ac3-b137-406e6d4713c4/redhill-biopharma-launches.html
RDHL,2025-02-25 07:00,RedHill Licenses RHB-102 for Commercialization Worldwide Excluding North America to Hyloris for up to $60 Million in Potential Milestone Payments Plus Royalties,PR Newswire,https://www.prnewswire.com/news-releases/redhill-licenses-rhb-102-for-commercialization-worldwide-excluding-north-america-to-hyloris-for-up-to-60-million-in-potential-milestone-payments-plus-royalties-302384531.html
RDHL,2025-02-26 10:36,RedHill and Hyloris sign agreement for Bekindas development,Pharmaceutical Technology,https://finance.yahoo.com/m/3ae97d13-d8f1-374c-9ae6-698ea47474b8/redhill-and-hyloris-sign.html
RDHL,2025-02-27 07:00,RedHill Presents Business Update at the Sachs' European Life Sciences CEO Forum,PR Newswire,https://www.prnewswire.com/news-releases/redhill-presents-business-update-at-the-sachs-european-life-sciences-ceo-forum-302387276.html
RDHL,2025-03-12 07:00,RedHill Biopharma Advances its Groundbreaking Late-Stage Crohn's Disease Program Building on Statistically Significant Positive RHB-104 Phase 3 Results,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-advances-its-groundbreaking-late-stage-crohns-disease-program-building-on-statistically-significant-positive-rhb-104-phase-3-results-302399719.html
RDHL,2025-03-18 07:00,RedHill Biopharma to Submit FDA-Approved Talicia for UK Marketing Authorisation,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-to-submit-fda-approved-talicia-for-uk-marketing-authorisation-302404347.html
RDHL,2025-04-10 07:48,RedHill Biopharma Announces Full-Year 2024 Financial Results and Operational Highlights,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-announces-full-year-2024-financial-results-and-operational-highlights-302425587.html
RDHL,2025-04-16 07:00,RedHill Biopharma's Positive Opaganib Weight Loss & Diabetes Data Published: Signals Potential $100B Market Disruption,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharmas-positive-opaganib-weight-loss--diabetes-data-published-signals-potential-100b-market-disruption-302430184.html
RDHL,2025-04-17 16:01,RedHill Biopharma Receives Nasdaq Notification Regarding Minimum Stockholders' Equity Deficiency,PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-receives-nasdaq-notification-regarding-minimum-stockholders-equity-deficiency-302431912.html
RDHL,2025-04-28 07:03,"RedHill Biopharma Secures Allowance of Key Chinese Patent Application for Proprietary COVID-19 Treatment, RHB-107",PR Newswire,https://www.prnewswire.com/news-releases/redhill-biopharma-secures-allowance-of-key-chinese-patent-application-for-proprietary-covid-19-treatment-rhb-107-302439596.html
RDHL,2025-05-02 07:00,RedHill-Supported Medscape H. Pylori Educational Program to Launch at Major Gastroenterology Congress,PR Newswire,/news/45004/redhill-supported-medscape-h-pylori-educational-program-to-launch-at-major-gastroenterology-congress
RDHL,2025-05-13 07:00,RedHill Biopharma Secures Kukbo Asset Freeze Following RedHill's $8.25 Million Plus Legal Fees New York Supreme Court Summary Judgment Win,PR Newswire,/news/55499/redhill-biopharma-secures-kukbo-asset-freeze-following-redhills-825-million-plus-legal-fees-new-york-supreme-court-summary-judgment-win
RDHL,2025-07-01 12:00,RedHill Biopharma Announces Recruitment Initiated into Expanded Phase 2 Opaganib/Darolutamide Combination Study in Advanced Prostate Cancer,PR Newswire,/news/93424/redhill-biopharma-announces-recruitment-initiated-into-expanded-phase-2-opaganibdarolutamide-combination-study-in-advanced-prostate-cancer
RDHL,2025-07-21 09:00,RedHill Receives Positive FDA Feedback on Pathway to Approval of Groundbreaking RHB-204 for Crohn's Disease,PR Newswire,/news/109158/redhill-receives-positive-fda-feedback-on-pathway-to-approval-of-groundbreaking-rhb-204-for-crohns-disease
RDHL,2025-08-18 09:00,RedHill Received Talicia Licensing Payments Totaling $1.1 Million,PR Newswire,/news/143137/redhill-received-talicia-licensing-payments-totaling-11-million
RDHL,2025-08-20 09:00,RedHill Biopharma Awarded $1.8 Million in Legal Costs and Expenses by New York Supreme Court in Addition to its Prior $8.25 Million Summary Judgment Win,PR Newswire,/news/145180/redhill-biopharma-awarded-18-million-in-legal-costs-and-expenses-by-new-york-supreme-court-in-addition-to-its-prior-825-million-summary-judgment-win
RDHL,2025-09-05 07:00,RedHill Biopharma Announces First Half 2025 Financial Results and Operational Highlights,PR Newswire,/news/158707/redhill-biopharma-announces-first-half-2025-financial-results-and-operational-highlights
RDHL,2025-09-29 07:00,"RedHill Wins New York Supreme Court Appeal, Upholding $10 Million Summary Judgment Against Kukbo",PR Newswire,/news/178009/redhill-wins-new-york-supreme-court-appeal-upholding-10-million-summary-judgment-against-kukbo
RDHL,2025-10-06 08:00,RedHill Biopharma Signs New $1.8 Million Plus Sales Royalties Middle East Deal For Talicia,PR Newswire,/news/184440/redhill-biopharma-signs-new-18-million-plus-sales-royalties-middle-east-deal-for-talicia
RDHL,2025-10-20 09:00,RedHill's Talicia Secures $4 Million Strategic Investment and U.S. Co-Commercialization Partnership Deal,PR Newswire,/news/197371/redhills-talicia-secures-4-million-strategic-investment-and-us-co-commercialization-partnership-deal
RDHL,2025-10-20 09:05,CUMBERLAND PHAMACEUTICALS ANNOUNCES THE ADDITION OF AN ESTABLISHED FDA APPROVED PRODUCT TO ITS COMMERCIAL PORTFOLIO,PR Newswire,/news/197393/cumberland-phamaceuticals-announces-the-addition-of-an-established-fda-approved-product-to-its-commercial-portfolio
RDHL,2025-10-22 16:50,RedHill Biopharma Receives Nasdaq Staff Determination Notification,PR Newswire,/news/201041/redhill-biopharma-receives-nasdaq-staff-determination-notification
RDHL,2025-11-04 09:30,RedHill Announces $10.5 Million New York Supreme Court Judgment Win Now Final for Enforcement,PR Newswire,/news/216763/redhill-announces-105-million-new-york-supreme-court-judgment-win-now-final-for-enforcement
RDHL,2025-12-01 07:00,RedHill Biopharma Successfully Regains Compliance with Nasdaq Stockholders' Equity Requirement,PR Newswire,/news/241843/redhill-biopharma-successfully-regains-compliance-with-nasdaq-stockholders-equity-requirement
RDHL,2025-12-15 07:00,RedHill Biopharma's Positive Opaganib Results Indicate Reduction in Venetoclax Resistant Cells,PR Newswire,/news/253806/redhill-biopharmas-positive-opaganib-results-indicate-reduction-in-venetoclax-resistant-cells
RDHL,2026-01-05 07:00,RedHill's RHB-102 Progresses in Multiple GI Indications Including GLP-1 Therapy-Related GI Side Effects,PR Newswire,/news/266864/redhills-rhb-102-progresses-in-multiple-gi-indications-including-glp-1-therapy-related-gi-side-effects
RDHL,2026-02-25 07:00,Joint U.S. Commercialization of RedHill's Talicia Commences,PR Newswire,/news/321456/joint-us-commercialization-of-redhills-talicia-commences
RDHL,2026-04-22 08:00,RedHill's Opaganib Enhances Efficacy of Neuroblastoma Chemo Combination and Augment Anti-Tumor Immunity in Triple-Negative Breast Cancer in Preclinical Studies - New Data Presented at AACR 2026,PR Newswire,/news/346603/redhills-opaganib-enhances-efficacy-of-neuroblastoma-chemo-combination-and-augment-anti-tumor-immunity-in-triple-negative-breast-cancer-in-preclinical-studies-new-data-presented-at-aacr-2026
RDHL,2026-04-27 08:00,RedHill Biopharma Announces Full-Year 2025 Financial Results and Operational Highlights,PR Newswire,/news/347769/redhill-biopharma-announces-full-year-2025-financial-results-and-operational-highlights
RDHL,2026-04-30 07:00,RedHill's RHB-204 Demonstrates Comparable MAP Killing Efficacy to RHB-104 - Important Step in RHB-204 Development for MAP-related Crohn's Disease,PR Newswire,/news/349187/redhills-rhb-204-demonstrates-comparable-map-killing-efficacy-to-rhb-104-important-step-in-rhb-204-development-for-map-related-crohns-disease
RDHL,2026-06-02 08:00,RedHill Biopharma Advancing Opaganib Options for Novel Dual Host Directed and Direct Acting Antiviral Approach for Ebola Outbreak Biodefense Platforms,PR Newswire,/news/358838/redhill-biopharma-advancing-opaganib-options-for-novel-dual-host-directed-and-direct-acting-antiviral-approach-for-ebola-outbreak-biodefense-platforms
RDHL,2026-06-03 12:04,RedHill Biopharma Advancing Opaganib Options For Ebola Virus Disease Outbreak,PR Newswire,/news/359384/redhill-biopharma-advancing-opaganib-options-for-ebola-virus-disease-outbreak
RDHL,2026-06-08 07:00,RedHill Launches Enforcement of $11 Million New York Supreme Court Final Judgment Against Kukbo,PR Newswire,/news/360090/redhill-launches-enforcement-of-11-million-new-york-supreme-court-final-judgment-against-kukbo
RDHL,2026-06-09 07:00,RedHill's Opaganib Receives FDA Rare Pediatric Disease Designation for Neuroblastoma in Addition to Current Orphan Drug Designation,PR Newswire,/news/360410/redhills-opaganib-receives-fda-rare-pediatric-disease-designation-for-neuroblastoma-in-addition-to-current-orphan-drug-designation
RDHL,2026-06-18 08:00,RedHill Biopharma Announces Up To $19.4 Million Private Placement,PR Newswire,/news/362617/redhill-biopharma-announces-up-to-194-million-private-placement
RDHL,2026-06-22 16:10,RedHill Biopharma Announces Closing of Up To $19.4 Million Private Placement,PR Newswire,/news/363147/redhill-biopharma-announces-closing-of-up-to-194-million-private-placement
